"""HSY""","""The Hershey Compa""",93.08,"""10/20/2014""","""2:55pm""","""+1.07 - +1.16%""","375407
"
"""HUM""","""Humana Inc. Commo""",129.53,"""10/20/2014""","""2:55pm""","""+1.30 - +1.01%""","503304
"
"""IBM""","""International Bus""",168.48,"""10/20/2014""","""2:55pm""","""-13.57 - -7.45%""","19640200
"
"""ICE""","""Intercontinental """,199.05,"""10/20/2014""","""2:55pm""","""+2.44 - +1.24%""","386188
"
"""IFF""","""Internationa Flav""",96.2099,"""10/20/2014""","""2:55pm""","""+0.7999 - +0.84%""","204485
"
"""INTC""","""Intel Corporation""",31.615,"""10/20/2014""","""2:55pm""","""+0.235 - +0.75%""","19466214
"
"""INTU""","""Intuit Inc.""",80.85,"""10/20/2014""","""2:55pm""","""-0.18 - -0.22%""","683450
"
"""IP""","""International Pap""",48.235,"""10/20/2014""","""2:55pm""","""+1.575 - +3.38%""","2117700
"
"""IPG""","""Interpublic Group""",17.49,"""10/20/2014""","""2:55pm""","""+0.02 - +0.11%""","1575749
"
"""IR""","""Ingersoll-Rand pl""",57.01,"""10/20/2014""","""2:55pm""","""+0.53 - +0.94%""","1840201
"
"""IRM""","""Iron Mountain Inc""",32.98,"""10/20/2014""","""2:55pm""","""+0.61 - +1.88%""","1017810
"
"""ISRG""","""Intuitive Surgica""",481.58,"""10/20/2014""","""2:53pm""","""+11.34 - +2.41%""","311255
"
"""ITW""","""Illinois Tool Wor""",83.24,"""10/20/2014""","""2:55pm""","""-0.15 - -0.18%""","1310854
"
"""IVZ""","""Invesco Plc New C""",36.60,"""10/20/2014""","""2:55pm""","""-0.09 - -0.25%""","1572934
"
"""JBL""","""Jabil Circuit"," In""",18.54,"""10/20/2014""","""2:55pm""","""+0.05 - +0.27%""","1493565
"
"""JCI""","""Johnson Controls","""",40.5255,"""10/20/2014""","""2:55pm""","""-0.3945 - -0.96%""","2339153
"
"""JEC""","""Jacobs Engineerin""",45.39,"""10/20/2014""","""2:55pm""","""-0.57 - -1.24%""","834025
"
"""JNJ""","""Johnson & Johnson""",98.58,"""10/20/2014""","""2:55pm""","""-0.12 - -0.12%""","4752725
"
"""JNPR""","""Juniper Networks","""",19.81,"""10/20/2014""","""2:55pm""","""+0.33 - +1.69%""","3360250
"
"""JOY""","""Joy Global Inc. C""",50.97,"""10/20/2014""","""2:55pm""","""-1.20 - -2.30%""","739062
"
"""JPM""","""JP Morgan Chase &""",56.535,"""10/20/2014""","""2:56pm""","""+0.335 - +0.60%""","6499532
"
"""JWN""","""Nordstrom"," Inc. C""",69.86,"""10/20/2014""","""2:55pm""","""+0.88 - +1.28%""","716445
"
"""K""","""Kellogg Company C""",61.505,"""10/20/2014""","""2:55pm""","""+0.585 - +0.96%""","1555476
"
"""KEY""","""KeyCorp Common St""",12.485,"""10/20/2014""","""2:56pm""","""+0.135 - +1.09%""","6435699
"
"""KIM""","""Kimco Realty Corp""",23.04,"""10/20/2014""","""2:55pm""","""+0.23 - +1.01%""","1404486
"
"""KLAC""","""KLA-Tencor Corpor""",69.40,"""10/20/2014""","""2:56pm""","""+0.96 - +1.40%""","656739
"
"""KMB""","""Kimberly-Clark Co""",107.82,"""10/20/2014""","""2:56pm""","""+1.56 - +1.47%""","1029694
"
"""KMI""","""Kinder Morgan"," In""",37.44,"""10/20/2014""","""2:56pm""","""+0.63 - +1.71%""","6495978
"
"""KMX""","""CarMax Inc""",46.94,"""10/20/2014""","""2:55pm""","""+0.23 - +0.49%""","1103382
"
"""KO""","""Coca-Cola Company""",43.21,"""10/20/2014""","""2:56pm""","""+0.33 - +0.77%""","10941952
"
"""KORS""","""Michael Kors Hold""",73.18,"""10/20/2014""","""2:56pm""","""+1.67 - +2.34%""","1521501
"
"""KR""","""Kroger Company (T""",52.665,"""10/20/2014""","""2:56pm""","""+1.015 - +1.97%""","1917206
"
"""KRFT""","""Kraft Foods Group""",55.75,"""10/20/2014""","""2:56pm""","""+0.76 - +1.38%""","1552445
"
"""KSS""","""Kohl's Corporatio""",57.25,"""10/20/2014""","""2:56pm""","""+0.71 - +1.26%""","1734765
"
"""KSU""","""Kansas City South""",116.45,"""10/20/2014""","""2:56pm""","""+0.66 - +0.57%""","703024
"
"""L""","""Loews Corporation""",41.2999,"""10/20/2014""","""2:56pm""","""+0.1499 - +0.36%""","543758
"
"""LB""","""L Brands"," Inc.""",69.05,"""10/20/2014""","""2:56pm""","""+1.75 - +2.60%""","1072415
"
"""LEG""","""Leggett & Platt"," """,34.8135,"""10/20/2014""","""2:56pm""","""+0.4135 - +1.20%""","609847
"
"""LEN""","""Lennar Corporatio""",42.80,"""10/20/2014""","""2:56pm""","""+1.34 - +3.23%""","3504131
"
"""LH""","""Laboratory Corpor""",98.785,"""10/20/2014""","""2:55pm""","""+0.115 - +0.12%""","242216
"
"""LLL""","""L-3 Communication""",109.23,"""10/20/2014""","""2:56pm""","""-1.40 - -1.27%""","933152
"
"""LLTC""","""Linear Technology""",39.40,"""10/20/2014""","""2:56pm""","""+0.31 - +0.79%""","1968228
"
"""LLY""","""Eli Lilly and Com""",62.92,"""10/20/2014""","""2:56pm""","""+0.34 - +0.54%""","1758680
"
"""LM""","""Legg Mason"," Inc. """,49.145,"""10/20/2014""","""2:56pm""","""+0.115 - +0.23%""","419234
"
"""LMT""","""Lockheed Martin C""",174.62,"""10/20/2014""","""2:56pm""","""-1.62 - -0.92%""","1361868
"
"""LNC""","""Lincoln National """,48.17,"""10/20/2014""","""2:56pm""","""+0.01 - +0.02%""","1203880
"
"""LO""","""Lorillard"," Inc Co""",59.52,"""10/20/2014""","""2:56pm""","""+0.93 - +1.59%""","1474086
"
"""LOW""","""Lowe's Companies","""",53.50,"""10/20/2014""","""2:56pm""","""+1.22 - +2.33%""","3140467
"
"""LRCX""","""Lam Research Corp""",70.90,"""10/20/2014""","""2:56pm""","""+1.71 - +2.47%""","1202320
"
"""LUK""","""Leucadia National""",22.30,"""10/20/2014""","""2:56pm""","""-0.03 - -0.13%""","1932305
"
"""LUV""","""Southwest Airline""",32.695,"""10/20/2014""","""2:56pm""","""+1.645 - +5.30%""","10802543
"
"""LYB""","""LyondellBasell In""",91.93,"""10/20/2014""","""2:56pm""","""+2.30 - +2.57%""","3282786
"
"""M""","""Macy's Inc Common""",56.90,"""10/20/2014""","""2:56pm""","""+0.69 - +1.23%""","2500415
"
"""MA""","""Mastercard Incorp""",71.8699,"""10/20/2014""","""2:56pm""","""+0.3099 - +0.43%""","1918854
"
"""MAC""","""Macerich Company """,66.63,"""10/20/2014""","""2:56pm""","""+0.67 - +1.02%""","241193
"
"""MAR""","""Marriott Internat""",66.67,"""10/20/2014""","""2:56pm""","""+1.66 - +2.55%""","2661792
"
"""MAS""","""Masco Corporation""",22.21,"""10/20/2014""","""2:56pm""","""+0.54 - +2.49%""","3524553
"
"""MAT""","""Mattel"," Inc.""",29.48,"""10/20/2014""","""2:56pm""","""+0.70 - +2.43%""","4383294
"
"""MCD""","""McDonald's Corpor""",91.28,"""10/20/2014""","""2:56pm""","""+0.24 - +0.26%""","3210055
"
"""MCHP""","""Microchip Technol""",38.775,"""10/20/2014""","""2:56pm""","""+0.385 - +1.00%""","2305063
"
"""MCK""","""McKesson Corporat""",192.53,"""10/20/2014""","""2:56pm""","""+1.30 - +0.68%""","640571
"
"""MCO""","""Moody's Corporati""",91.44,"""10/20/2014""","""2:56pm""","""-0.08 - -0.09%""","584508
"
"""MDLZ""","""Mondelez Internat""",32.8977,"""10/20/2014""","""2:56pm""","""+0.2777 - +0.85%""","4844588
"
"""MDT""","""Medtronic Inc. Co""",63.765,"""10/20/2014""","""2:57pm""","""+1.775 - +2.86%""","8552191
"
"""MET""","""MetLife"," Inc. Com""",49.09,"""10/20/2014""","""2:57pm""","""+0.23 - +0.47%""","3366887
"
"""MHFI""","""McGraw Hill Finan""",80.00,"""10/20/2014""","""2:56pm""","""+0.45 - +0.57%""","962162
"
"""MHK""","""Mohawk Industries""",129.10,"""10/20/2014""","""2:57pm""","""+0.27 - +0.21%""","330189
"
"""MJN""","""Mead Johnson Nutr""",97.02,"""10/20/2014""","""2:57pm""","""-3.21 - -3.20%""","2126339
"
"""MKC""","""McCormick & Compa""",67.74,"""10/20/2014""","""2:57pm""","""+0.64 - +0.95%""","330473
"
"""MLM""","""Martin Marietta M""",119.02,"""10/20/2014""","""2:57pm""","""+1.31 - +1.11%""","648753
"
"""MMC""","""Marsh & McLennan """,50.50,"""10/20/2014""","""2:57pm""","""-0.13 - -0.26%""","942603
"
"""MMM""","""3M Company Common""",137.01,"""10/20/2014""","""2:57pm""","""-0.39 - -0.28%""","1818586
"
"""MNK""","""Mallinckrodt plc """,86.54,"""10/20/2014""","""2:57pm""","""-0.06 - -0.07%""","1108302
"
"""MNST""","""Monster Beverage """,94.80,"""10/20/2014""","""2:57pm""","""+2.69 - +2.92%""","600580
"
"""MO""","""Altria Group"," Inc""",46.42,"""10/20/2014""","""2:57pm""","""+0.76 - +1.66%""","3408692
"
"""MON""","""Monsanto Company """,112.62,"""10/20/2014""","""2:57pm""","""+1.34 - +1.20%""","2210518
"
"""MOS""","""Mosaic Company (T""",41.85,"""10/20/2014""","""2:57pm""","""+1.09 - +2.67%""","2320737
"
"""MPC""","""Marathon Petroleu""",81.06,"""10/20/2014""","""2:57pm""","""+1.81 - +2.28%""","1520222
"
"""MRK""","""Merck & Company"," """,54.05,"""10/20/2014""","""2:57pm""","""+0.03 - +0.06%""","8071208
"
"""MRO""","""Marathon Oil Corp""",34.19,"""10/20/2014""","""2:57pm""","""+0.26 - +0.77%""","3834741
"
"""MS""","""Morgan Stanley Co""",33.29,"""10/20/2014""","""2:57pm""","""+0.07 - +0.21%""","6217858
"
"""MSFT""","""Microsoft Corpora""",43.9953,"""10/20/2014""","""2:57pm""","""+0.3653 - +0.84%""","23599228
"
"""MSI""","""Motorola Solution""",60.945,"""10/20/2014""","""2:57pm""","""+0.155 - +0.25%""","982189
"
"""MTB""","""M&T Bank Corporat""",112.82,"""10/20/2014""","""2:57pm""","""-0.04 - -0.04%""","645145
"
"""MU""","""Micron Technology""",29.4401,"""10/20/2014""","""2:57pm""","""+0.6751 - +2.35%""","16952150
"
"""MUR""","""Murphy Oil Corpor""",51.40,"""10/20/2014""","""2:57pm""","""-0.06 - -0.12%""","1202791
"
"""MWV""","""Meadwestvaco Corp""",40.58,"""10/20/2014""","""2:57pm""","""+0.76 - +1.91%""","650177
"
"""MYL""","""Mylan Inc.""",50.10,"""10/20/2014""","""2:57pm""","""+0.64 - +1.29%""","4637565
"
"""NAVI""","""Navient Corporati""",18.645,"""10/20/2014""","""2:57pm""","""+0.035 - +0.19%""","1459253
"
"""NBL""","""Noble Energy Inc.""",57.31,"""10/20/2014""","""2:57pm""","""+0.72 - +1.27%""","1520458
"
"""NBR""","""Nabors Industries""",17.805,"""10/20/2014""","""2:57pm""","""+0.065 - +0.37%""","5631293
"
"""NDAQ""","""The NASDAQ OMX Gr""",40.60,"""10/20/2014""","""2:57pm""","""+0.44 - +1.10%""","390101
"
"""NE""","""Noble Corporation""",19.77,"""10/20/2014""","""2:57pm""","""+0.27 - +1.38%""","3584104
"
"""NEE""","""NextEra Energy"," I""",94.98,"""10/20/2014""","""2:57pm""","""+0.73 - +0.77%""","867471
"
"""NEM""","""Newmont Mining Co""",22.84,"""10/20/2014""","""2:57pm""","""+0.44 - +1.96%""","3265247
"
"""NFLX""","""Netflix"," Inc.""",362.46,"""10/20/2014""","""2:57pm""","""+5.37 - +1.50%""","4020712
"
"""NFX""","""Newfield Explorat""",28.105,"""10/20/2014""","""2:57pm""","""+1.005 - +3.71%""","2325398
"
"""NI""","""NiSource Inc Comm""",40.54,"""10/20/2014""","""2:57pm""","""+0.84 - +2.12%""","1262737
"
"""NKE""","""Nike"," Inc. Common""",88.78,"""10/20/2014""","""2:57pm""","""+1.60 - +1.84%""","2170855
"
"""NLSN""","""Nielsen N.V. Comm""",42.12,"""10/20/2014""","""2:57pm""","""+0.09 - +0.21%""","1159747
"
"""NOC""","""Northrop Grumman """,124.24,"""10/20/2014""","""2:57pm""","""-0.20 - -0.16%""","633000
"
"""NOV""","""National Oilwell """,70.805,"""10/20/2014""","""2:57pm""","""+0.365 - +0.52%""","2711340
"
"""NRG""","""NRG Energy"," Inc. """,28.41,"""10/20/2014""","""2:57pm""","""+0.20 - +0.71%""","1441577
"
"""NSC""","""Norfolk Southern """,106.75,"""10/20/2014""","""2:57pm""","""+0.21 - +0.20%""","1307273
"
"""NTAP""","""NetApp"," Inc.""",38.285,"""10/20/2014""","""2:57pm""","""-0.535 - -1.38%""","3634801
"
"""NTRS""","""Northern Trust Co""",63.57,"""10/20/2014""","""2:57pm""","""+0.27 - +0.43%""","703803
"
"""NU""","""Northeast Utiliti""",48.01,"""10/20/2014""","""2:58pm""","""+0.83 - +1.76%""","1412968
"
"""NUE""","""Nucor Corporation""",50.43,"""10/20/2014""","""2:58pm""","""+0.52 - +1.04%""","820275
"
"""NVDA""","""NVIDIA Corporatio""",17.58,"""10/20/2014""","""2:58pm""","""+0.16 - +0.92%""","3424291
"
"""NWL""","""Newell Rubbermaid""",33.55,"""10/20/2014""","""2:57pm""","""+0.22 - +0.66%""","522558
"
"""NWSA""","""News Corporation""",14.825,"""10/20/2014""","""2:57pm""","""+0.115 - +0.78%""","2924067
"
"""OI""","""Owens-Illinois"," I""",25.07,"""10/20/2014""","""2:58pm""","""-0.07 - -0.28%""","1027284
"
"""OKE""","""ONEOK"," Inc. Commo""",58.275,"""10/20/2014""","""2:58pm""","""+0.915 - +1.60%""","1038336
"
"""OMC""","""Omnicom Group Inc""",67.22,"""10/20/2014""","""2:58pm""","""+0.11 - +0.16%""","762004
"
"""ORCL""","""Oracle Corporatio""",37.63,"""10/20/2014""","""2:58pm""","""-0.24 - -0.63%""","12352327
"
"""ORLY""","""O'Reilly Automoti""",154.71,"""10/20/2014""","""2:58pm""","""+2.625 - +1.73%""","687877
"
"""OXY""","""Occidental Petrol""",88.35,"""10/20/2014""","""2:58pm""","""-0.01 - -0.01%""","2550868
"
"""PAYX""","""Paychex"," Inc.""",43.48,"""10/20/2014""","""2:58pm""","""-0.015 - -0.03%""","806594
"
"""PBCT""","""People's United F""",13.925,"""10/20/2014""","""2:58pm""","""+0.105 - +0.76%""","3004161
"
"""PBI""","""Pitney Bowes Inc.""",24.09,"""10/20/2014""","""2:58pm""","""+0.01 - +0.04%""","867873
"
"""PCAR""","""PACCAR Inc.""",57.70,"""10/20/2014""","""2:58pm""","""-0.70 - -1.20%""","1382494
"
"""PCG""","""Pacific Gas & Ele""",45.108,"""10/20/2014""","""2:58pm""","""+0.408 - +0.91%""","1644558
"
"""PCL""","""Plum Creek Timber""",40.74,"""10/20/2014""","""2:58pm""","""+0.38 - +0.94%""","436955
"
"""PCLN""","""The Priceline Gro""",1100.84,"""10/20/2014""","""2:57pm""","""+23.5699 - +2.19%""","441978
"
"""PCP""","""Precision Castpar""",225.96,"""10/20/2014""","""2:58pm""","""-0.36 - -0.16%""","589348
"
"""PDCO""","""Patterson Compani""",40.38,"""10/20/2014""","""2:56pm""","""-0.04 - -0.10%""","311074
"
"""PEG""","""Public Service En""",38.10,"""10/20/2014""","""2:58pm""","""+0.60 - +1.60%""","1185535
"
"""PEP""","""Pepsico"," Inc. Com""",93.51,"""10/20/2014""","""2:58pm""","""+2.00 - +2.19%""","4817179
"
"""PETM""","""PetSmart"," Inc""",67.82,"""10/20/2014""","""2:58pm""","""+1.05 - +1.57%""","507526
"
"""PFE""","""Pfizer"," Inc. Comm""",27.857,"""10/20/2014""","""2:58pm""","""+0.027 - +0.10%""","29094620
"
"""PFG""","""Principal Financi""",49.11,"""10/20/2014""","""2:58pm""","""-0.25 - -0.51%""","1144000
"
"""PG""","""Procter & Gamble """,84.15,"""10/20/2014""","""2:58pm""","""+0.88 - +1.06%""","5692730
"
"""PGR""","""Progressive Corpo""",24.80,"""10/20/2014""","""2:58pm""","""+0.04 - +0.16%""","1938981
"
"""PH""","""Parker-Hannifin C""",106.66,"""10/20/2014""","""2:58pm""","""+2.24 - +2.15%""","890256
"
"""PHM""","""PulteGroup"," Inc. """,18.775,"""10/20/2014""","""2:58pm""","""+0.545 - +2.99%""","5004502
"
"""PKI""","""PerkinElmer"," Inc.""",40.095,"""10/20/2014""","""2:58pm""","""+0.095 - +0.24%""","946445
"
"""PLD""","""ProLogis"," Inc. Co""",39.51,"""10/20/2014""","""2:58pm""","""+0.42 - +1.07%""","2007311
"
"""PLL""","""Pall Corporation """,83.06,"""10/20/2014""","""2:57pm""","""+0.91 - +1.11%""","386296
"
"""PM""","""Philip Morris Int""",86.99,"""10/20/2014""","""2:58pm""","""+0.99 - +1.15%""","3165874
"
"""PNC""","""PNC Financial Ser""",79.50,"""10/20/2014""","""2:58pm""","""-0.27 - -0.34%""","1639264
"
"""PNR""","""Pentair plc. Ordi""",64.0527,"""10/20/2014""","""2:58pm""","""+0.3127 - +0.49%""","1858335
"
"""PNW""","""Pinnacle West Cap""",58.4933,"""10/20/2014""","""2:58pm""","""+0.7733 - +1.34%""","539281
"
"""POM""","""PEPCO Holdings"," I""",26.88,"""10/20/2014""","""2:58pm""","""+0.22 - +0.83%""","1411886
"
"""PPG""","""PPG Industries"," I""",190.24,"""10/20/2014""","""2:58pm""","""+2.99 - +1.60%""","799924
"
"""PPL""","""PP&L Corporation """,33.86,"""10/20/2014""","""2:58pm""","""+0.51 - +1.53%""","2303936
"
"""PRGO""","""Perrigo Company p""",148.915,"""10/20/2014""","""2:58pm""","""+3.135 - +2.15%""","599539
"
"""PRU""","""Prudential Financ""",80.77,"""10/20/2014""","""2:58pm""","""-0.29 - -0.36%""","1473237
"
"""PSA""","""Public Storage Co""",172.61,"""10/20/2014""","""2:58pm""","""+1.09 - +0.64%""","286018
"
"""PSX""","""Phillips 66 Commo""",72.1201,"""10/20/2014""","""2:58pm""","""-0.0899 - -0.12%""","2479817
"
"""PVH""","""PVH Corp. Common """,111.65,"""10/20/2014""","""2:58pm""","""+0.90 - +0.81%""","518207
"
"""PWR""","""Quanta Services"," """,31.29,"""10/20/2014""","""2:58pm""","""-0.19 - -0.60%""","1002713
"
"""PX""","""Praxair"," Inc. Com""",125.3799,"""10/20/2014""","""2:58pm""","""+1.2699 - +1.02%""","676602
"
"""PXD""","""Pioneer Natural R""",179.9001,"""10/20/2014""","""2:58pm""","""+1.2201 - +0.68%""","985119
"
"""QCOM""","""QUALCOMM Incorpor""",73.03,"""10/20/2014""","""2:59pm""","""+0.60 - +0.83%""","3881374
"
"""QEP""","""QEP Resources"," In""",24.2445,"""10/20/2014""","""2:59pm""","""+1.0645 - +4.59%""","7544365
"
"""R""","""Ryder System"," Inc""",83.25,"""10/20/2014""","""2:58pm""","""-0.58 - -0.69%""","386362
"
"""RAI""","""Reynolds American""",59.32,"""10/20/2014""","""2:59pm""","""+0.84 - +1.44%""","1289414
"
"""REGN""","""Regeneron Pharmac""",365.32,"""10/20/2014""","""2:59pm""","""-4.32 - -1.17%""","884504
"
"""RF""","""Regions Financial""",9.165,"""10/20/2014""","""2:59pm""","""+0.065 - +0.71%""","12579118
"
"""RHI""","""Robert Half Inter""",46.71,"""10/20/2014""","""2:59pm""","""-0.36 - -0.76%""","913803
"
"""RHT""","""Red Hat"," Inc. Com""",56.22,"""10/20/2014""","""2:59pm""","""+0.53 - +0.95%""","870553
"
"""RIG""","""Transocean Ltd (S""",29.21,"""10/20/2014""","""2:59pm""","""+0.43 - +1.49%""","6577035
"
"""RL""","""Ralph Lauren Corp""",157.16,"""10/20/2014""","""2:59pm""","""+0.91 - +0.58%""","510246
"
"""ROK""","""Rockwell Automati""",104.86,"""10/20/2014""","""2:59pm""","""-0.31 - -0.29%""","531308
"
"""ROP""","""Roper Industries","""",144.32,"""10/20/2014""","""2:58pm""","""-0.15 - -0.10%""","268162
"
"""ROST""","""Ross Stores"," Inc.""",78.16,"""10/20/2014""","""2:59pm""","""+0.97 - +1.26%""","684947
"
"""RRC""","""Range Resources C""",65.902,"""10/20/2014""","""2:59pm""","""-1.418 - -2.11%""","1555902
"
"""RSG""","""Republic Services""",38.145,"""10/20/2014""","""2:59pm""","""-0.055 - -0.14%""","896836
"
"""RTN""","""Raytheon Company """,96.47,"""10/20/2014""","""2:59pm""","""-0.99 - -1.02%""","942798
"
"""SBUX""","""Starbucks Corpora""",74.51,"""10/20/2014""","""2:59pm""","""+0.97 - +1.32%""","2205083
"
"""SCG""","""SCANA Corporation""",52.08,"""10/20/2014""","""2:59pm""","""+0.73 - +1.42%""","562750
"
"""SCHW""","""Charles Schwab Co""",25.54,"""10/20/2014""","""2:59pm""","""-0.30 - -1.16%""","4712614
"
"""SE""","""Spectra Energy Co""",37.75,"""10/20/2014""","""2:59pm""","""-0.09 - -0.24%""","1384499
"
"""SEE""","""Sealed Air Corpor""",32.60,"""10/20/2014""","""2:59pm""","""+0.09 - +0.28%""","1403616
"
"""SHW""","""Sherwin-Williams """,219.61,"""10/20/2014""","""2:59pm""","""+2.60 - +1.20%""","351687
"
"""SIAL""","""Sigma-Aldrich Cor""",134.53,"""10/20/2014""","""2:59pm""","""+0.50 - +0.37%""","591631
"
"""SJM""","""J.M. Smucker Comp""",100.97,"""10/20/2014""","""2:59pm""","""+2.31 - +2.34%""","425442
"
"""SLB""","""Schlumberger N.V.""",94.4599,"""10/20/2014""","""2:59pm""","""+0.4899 - +0.52%""","5878832
"
"""SNA""","""Snap-On Incorpora""",124.20,"""10/20/2014""","""2:59pm""","""+1.85 - +1.51%""","385816
"
"""SNDK""","""SanDisk Corporati""",84.91,"""10/20/2014""","""2:59pm""","""+2.11 - +2.55%""","3680034
"
"""SNI""","""Scripps Networks """,73.42,"""10/20/2014""","""2:59pm""","""+0.74 - +1.02%""","390956
"
"""SO""","""Southern Company """,46.794,"""10/20/2014""","""2:59pm""","""+0.574 - +1.24%""","3894835
"
"""SPG""","""Simon Property Gr""",169.93,"""10/20/2014""","""2:59pm""","""+1.51 - +0.90%""","555732
"
"""SPLS""","""Staples"," Inc.""",12.32,"""10/20/2014""","""2:59pm""","""+0.40 - +3.36%""","3977447
"
"""SRCL""","""Stericycle"," Inc.""",118.46,"""10/20/2014""","""2:58pm""","""+0.13 - +0.11%""","250887
"
"""SRE""","""Sempra Energy Com""",104.40,"""10/20/2014""","""2:58pm""","""+1.04 - +1.01%""","536062
"
"""STI""","""SunTrust Banks"," I""",36.39,"""10/20/2014""","""2:59pm""","""+0.55 - +1.53%""","3490604
"
"""STJ""","""St. Jude Medical","""",58.69,"""10/20/2014""","""2:59pm""","""+0.41 - +0.70%""","1637974
"
"""STT""","""State Street Corp""",67.22,"""10/20/2014""","""2:59pm""","""-0.16 - -0.24%""","905820
"
"""STX""","""Seagate Technolog""",53.815,"""10/20/2014""","""2:59pm""","""+0.865 - +1.63%""","1615513
"
"""STZ""","""Constellation Bra""",84.81,"""10/20/2014""","""2:59pm""","""+0.76 - +0.90%""","886923
"
"""SWK""","""Stanley Black & D""",84.21,"""10/20/2014""","""2:59pm""","""+0.02 - +0.02%""","851928
"
"""SWN""","""Southwestern Ener""",32.24,"""10/20/2014""","""3:00pm""","""+0.25 - +0.78%""","6095447
"
"""SWY""","""Safeway Inc. Comm""",34.00,"""10/20/2014""","""3:00pm""","""+0.31 - +0.92%""","955688
"
"""SYK""","""Stryker Corporati""",80.62,"""10/20/2014""","""3:00pm""","""+0.34 - +0.42%""","926159
"
"""SYMC""","""Symantec Corporat""",22.3435,"""10/20/2014""","""3:00pm""","""+0.0235 - +0.11%""","2204455
"
"""SYY""","""Sysco Corporation""",36.94,"""10/20/2014""","""2:59pm""","""+0.44 - +1.21%""","3378655
"
"""T""","""AT&T Inc.""",34.193,"""10/20/2014""","""3:00pm""","""+0.113 - +0.33%""","10338146
"
"""TAP""","""Molson Coors Brew""",69.99,"""10/20/2014""","""3:00pm""","""+0.03 - +0.04%""","761245
"
"""TDC""","""Teradata Corporat""",40.695,"""10/20/2014""","""3:00pm""","""-1.595 - -3.77%""","1360384
"
"""TE""","""TECO Energy"," Inc.""",18.80,"""10/20/2014""","""3:00pm""","""+0.51 - +2.79%""","2307224
"
"""TEG""","""Integrys Energy G""",69.50,"""10/20/2014""","""3:00pm""","""+0.78 - +1.14%""","189238
"
"""TEL""","""TE Connectivity L""",53.20,"""10/20/2014""","""3:00pm""","""-0.24 - -0.45%""","1260001
"
"""TGT""","""Target Corporatio""",59.91,"""10/20/2014""","""3:00pm""","""+0.84 - +1.42%""","2883161
"
"""THC""","""Tenet Healthcare """,55.97,"""10/20/2014""","""3:00pm""","""-0.61 - -1.08%""","899187
"
"""TIF""","""Tiffany & Co. Com""",90.81,"""10/20/2014""","""3:00pm""","""+1.97 - +2.22%""","988664
"
"""TJX""","""TJX Companies"," In""",60.72,"""10/20/2014""","""3:00pm""","""+0.32 - +0.53%""","3733811
"
"""TMK""","""Torchmark Corpora""",51.52,"""10/20/2014""","""3:00pm""","""+0.21 - +0.41%""","374396
"
"""TMO""","""Thermo Fisher Sci""",113.89,"""10/20/2014""","""3:00pm""","""+1.53 - +1.36%""","1220165
"
"""TRIP""","""TripAdvisor"," Inc.""",83.59,"""10/20/2014""","""3:00pm""","""+2.54 - +3.13%""","1354978
"
"""TROW""","""T. Rowe Price Gro""",76.10,"""10/20/2014""","""3:00pm""","""-0.29 - -0.38%""","728762
"
"""TRV""","""The Travelers Com""",93.25,"""10/20/2014""","""3:00pm""","""+0.01 - +0.01%""","1353284
"
"""TSCO""","""Tractor Supply Co""",60.37,"""10/20/2014""","""3:00pm""","""+1.54 - +2.62%""","989256
"
"""TSN""","""Tyson Foods"," Inc.""",38.31,"""10/20/2014""","""3:00pm""","""+0.75 - +2.00%""","1611716
"
"""TSO""","""Tesoro Corporatio""",64.82,"""10/20/2014""","""3:00pm""","""+4.44 - +7.35%""","4810407
"
"""TSS""","""Total System Serv""",29.78,"""10/20/2014""","""3:00pm""","""+0.49 - +1.67%""","1026163
"
"""TWC""","""Time Warner Cable""",136.46,"""10/20/2014""","""3:00pm""","""+1.11 - +0.82%""","1267667
"
"""TWX""","""Time Warner Inc. """,77.87,"""10/20/2014""","""3:00pm""","""+2.02 - +2.66%""","3477213
"
"""TXN""","""Texas Instruments""",44.295,"""10/20/2014""","""3:00pm""","""+0.625 - +1.43%""","5825016
"
"""TXT""","""Textron Inc. Comm""",36.385,"""10/20/2014""","""3:00pm""","""-0.265 - -0.72%""","1963403
"
"""TYC""","""Tyco Internationa""",40.075,"""10/20/2014""","""3:00pm""","""-0.115 - -0.29%""","2078586
"
"""UA""","""Under Armour"," Inc""",65.10,"""10/20/2014""","""3:00pm""","""-0.03 - -0.05%""","1930226
"
"""UHS""","""Universal Health """,104.33,"""10/20/2014""","""3:00pm""","""+1.02 - +0.99%""","424789
"
"""UNH""","""UnitedHealth Grou""",88.44,"""10/20/2014""","""3:00pm""","""+0.26 - +0.29%""","3158045
"
"""UNM""","""Unum Group Common""",32.905,"""10/20/2014""","""3:00pm""","""+0.165 - +0.50%""","748048
"
"""UNP""","""Union Pacific Cor""",106.26,"""10/20/2014""","""3:00pm""","""-0.14 - -0.13%""","2462355
"
"""UPS""","""United Parcel Ser""",97.80,"""10/20/2014""","""3:00pm""","""+0.54 - +0.56%""","2005935
"
"""URBN""","""Urban Outfitters","""",30.3101,"""10/20/2014""","""3:00pm""","""+0.6901 - +2.33%""","2528276
"
"""URI""","""United Rentals"," I""",103.82,"""10/20/2014""","""3:00pm""","""+0.55 - +0.53%""","2078710
"
"""USB""","""U.S. Bancorp Comm""",39.35,"""10/20/2014""","""3:00pm""","""-0.05 - -0.13%""","3869936
"
